CR Number,Title,Severity,CR Type,CR Status,Created By,CR Assignee,Created On,Parent CR,Software Image Integration Build
4243740,[FR109533][Kaanapali][Buffer Recording]App could not start recording after kill app from task manager during recording,Medium,Bug,InProgress,jialinl,ruocxu,8/6/2025 7:03:23 AM,NA,NA
4243740,[FR109533][Kaanapali][Buffer Recording]App could not start recording after kill app from task manager during recording,Medium,Bug,InProgress,jialinl,ruocxu,8/6/2025 7:03:23 AM,NA,LA.QSSI.16.0-28100-qssi.1-1
4245382,[FR103071][Kaanapali][SDZ]ASR result was blank with output buffer mode,Medium,Bug,Duplicate,jialinl,pbarman,8/7/2025 4:54:15 AM,4265902,NA
4247481,VOICEAI-112 Moto asks change mmap for whisper lib,NA,Requirement,InProgress,jialinl,juwei,8/8/2025 7:05:08 AM,NA,NA
4247574,[QPM][Whisper}Whisper upgrades qnn version to 2.37,Medium,Bug,InProgress,jialinl,kuifzhu,8/8/2025 7:41:03 AM,NA,NA
4252620,[FR103071][Kaanapali][SDZ]App stop ASR recording immediately during stability test（1/25）,High,Bug,Analysis,jialinl,avangala,8/13/2025 3:09:14 AM,NA,NA
4254446,[FR109395][Kanapali][SDSample] Java heap memory leak in real time mode during perf testing,Medium,Bug,InProgress,haiyxiao,yongfeiz,8/14/2025 2:07:55 AM,NA,NA
4254606,"[FR103071][Kaanapali][SDZ]The first part of ASR content would be labeled ""speaker 2""",Medium,Bug,Closed,jialinl,yej,8/14/2025 4:48:28 AM,NA,NA
4259317,[FR101967][FR97187][Kaanapali.LA.1.0][VoiceCallTranslation] No EC on translation path,High,Bug,InProgress,jialinl,shikmath,8/19/2025 2:32:45 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4259317,[FR101967][FR97187][Kaanapali.LA.1.0][VoiceCallTranslation] No EC on translation path,High,Bug,InProgress,jialinl,shikmath,8/19/2025 2:32:45 AM,NA,NA
4262389,[FR109395][Kaanapali]Music playback will go into recording process  for barge in usecase,Medium,Bug,InProgress,mincyao,ngaja,8/20/2025 9:18:47 AM,NA,AUDIO_IOT.LNX.1.0-02100-kaanapali.1-1
4262389,[FR109395][Kaanapali]Music playback will go into recording process  for barge in usecase,Medium,Bug,InProgress,mincyao,ngaja,8/20/2025 9:18:47 AM,NA,NA
4262389,[FR109395][Kaanapali]Music playback will go into recording process  for barge in usecase,Medium,Bug,InProgress,mincyao,ngaja,8/20/2025 9:18:47 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4262389,[FR109395][Kaanapali]Music playback will go into recording process  for barge in usecase,Medium,Bug,InProgress,mincyao,ngaja,8/20/2025 9:18:47 AM,NA,AUDIO_HANDSET.LA.12.0-03800-kaanapali.1-1
4264493,[FR110552][Kaanapali][Translation] Output miss or <pad> hallucination,Medium,Bug,InProgress,haiyxiao,kuifzhu,8/21/2025 9:08:34 AM,NA,NA
4264626,[FR109395][Kaanapali][SDSample] Native heap memory leak in real time mode during perf testing,Medium,Bug,InProgress,haiyxiao,yongfeiz,8/21/2025 9:44:48 AM,NA,NA
4265902,[FR103071][Kaanapali][SDZ]ASR would lost parts of content with output buffer mode(100%),High,Bug,InProgress,jialinl,ankmis,8/22/2025 4:48:09 AM,NA,AUDIO_HANDSET.LA.11.0-11000-kaanapali.1-1
4265902,[FR103071][Kaanapali][SDZ]ASR would lost parts of content with output buffer mode(100%),High,Bug,InProgress,jialinl,ankmis,8/22/2025 4:48:09 AM,NA,COMPUTE.AL.1.0-00302-hamoa.1.CONSOLIDATED-1
4265902,[FR103071][Kaanapali][SDZ]ASR would lost parts of content with output buffer mode(100%),High,Bug,InProgress,jialinl,ankmis,8/22/2025 4:48:09 AM,NA,NA
4265902,[FR103071][Kaanapali][SDZ]ASR would lost parts of content with output buffer mode(100%),High,Bug,InProgress,jialinl,ankmis,8/22/2025 4:48:09 AM,NA,AUDIO_HANDSET.LA.12.0-03000-hawi.1-1
4269917,FR105833:Two stage SVA on WoS,NA,Requirement,Closed,mincyao,jinzhang,8/26/2025 1:58:52 AM,NA,APSS.WP_GL.1.0-03030-SC8480XAAASFNWAA-1
4270060,[FR97187][Kaanapali][VoiceCallTranslation]App crash during stability test ( Once),Medium,Bug,InProgress,jialinl,jianzz,8/26/2025 4:31:40 AM,NA,NA
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,LPAIDSP.HT.1.6-00187-HAWI-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,NA
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,CDSP.HT.3.2-00763-KAANAPALI-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,ADSP.VT.5.4.5-00030-ALDABRA-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,CDSP.HT.3.6-00148-HAWI-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,LPAIDSP.HT.1.2-00888-KAANAPALI-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,LPAIDSP.HT.1.5.c1-00168-BALSAM-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,MPSS.CYSP.1.0-00181-AMBOSELI_RUMIDIAGUARTALIOTHSPPHY_TEST-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,MPSS.KI.1.0-01618.12-AMBOSELI_GENVP_TEST-2
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,AUDIOREACH_SPF.SDK.0.0-00100-AR_SDK-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,LPAIDSP.HT.1.5-00325-BALSAM-1
4272135, [FR102465][Kaanapali][VoiceAIUsecase][ASR][Zipformer] Lost first word but audio is complete,Medium,Bug,InProgress,haiyxiao,pbarman,8/27/2025 10:47:50 AM,NA,MPSS.KI.0.1-02050-KAANAPALI_GENALIOTHRFCONVPHY_TEST-1
4276542,[FR109395][kaanapali][SDB]App crash during the stability test case: Random Start Stop 1000times,Medium,Bug,InProgress,yaqih,yongfeiz,9/2/2025 6:06:55 AM,NA,NA
4278024,[FR105833][Wos]Use hwid instead of hardcode in the inx file,Medium,Bug,Closed,mincyao,zhijsun,9/3/2025 2:37:40 AM,NA,APSS.WP_GL.1.0-03312-SC8480XAAACQLWAA-1
4278037,[FR112583][Quectel]MeloTTS support on 8550(LA),NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:52:39 AM,NA,NA
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,LA.QXSI.16.0-15900-qssi.1-1
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,LA.QISI.16.0-08100-qssi.1-1
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,NA
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,LA.QISI.17.0-00600-qssi.1-1
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,LA.QSSI.16.0-31200-qssi.1-1
4278040,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Requirement,InProgress,mincyao,feisun,9/3/2025 2:54:15 AM,NA,LA.QSSI.17.0-15902-qssi.1-1
4278364,[FR105833][Glymur] enrollment UI  correct ,Medium,Bug,Closed,mincyao,zhijsun,9/3/2025 6:23:11 AM,NA,APSS.WP_GL.1.0-03325-SC8480XAAACQLWAA-1
4278921,"[FR105833][Glymur]During a user enrollment process, the recording does not stop. Approximately 20% chance of occurrence.",Medium,Bug,InProgress,yaqih,junjiez,9/3/2025 9:52:16 AM,NA,NA
4278921,"[FR105833][Glymur]During a user enrollment process, the recording does not stop. Approximately 20% chance of occurrence.",Medium,Bug,InProgress,yaqih,junjiez,9/3/2025 9:52:16 AM,NA,APSS.WP_GL.1.0-03529-SC8480XAAACQLWAA-1
4280496,[QPM][Hamoa] KPI Test binary outputs redundant invalid logs,Medium,Bug,InProgress,haiyxiao,kuifzhu,9/4/2025 6:57:24 AM,NA,NA
4284067,[FR105833][Glymur]Update Hey HP en model ,Medium,Bug,Closed,yaqih,jinzhang,9/8/2025 9:08:54 AM,NA,APSS.WP_GL.1.0-03325-SC8480XAAACQLWAA-1
4284920,"[QPM_Release][Eliza/Molokai][Whisper]Whisper app keeps showing recording, but no resoponse when click UI",Medium,Bug,InProgress,jialinl,dunhye,9/9/2025 2:36:31 AM,NA,NA
4293348,[FR112951][QPM][Translation][1.1.0.0] LE compile error,Medium,Bug,InProgress,haiyxiao,dunhye,9/17/2025 2:35:49 AM,NA,NA
4293895,[FR112951][QPM][Translation][1.1.0.0] No arch64-linux folder under release folder,Medium,Bug,InProgress,haiyxiao,dunhye,9/17/2025 8:22:20 AM,NA,NA
4295531,"[Kaanapali]Remove QualcommVoiceActivation, VoiceAIRef, VoiceAIDspASRRef",Medium,Bug,Closed,mincyao,ruocxu,9/18/2025 9:21:27 AM,NA,NA
4295531,"[Kaanapali]Remove QualcommVoiceActivation, VoiceAIRef, VoiceAIDspASRRef",Medium,Bug,Closed,mincyao,ruocxu,9/18/2025 9:21:27 AM,NA,LA.QISI.16.0-09100-qssi.1-1
4295531,"[Kaanapali]Remove QualcommVoiceActivation, VoiceAIRef, VoiceAIDspASRRef",Medium,Bug,Closed,mincyao,ruocxu,9/18/2025 9:21:27 AM,NA,LA.QSSI.16.0-32600-qssi.1-1
4295531,"[Kaanapali]Remove QualcommVoiceActivation, VoiceAIRef, VoiceAIDspASRRef",Medium,Bug,Closed,mincyao,ruocxu,9/18/2025 9:21:27 AM,NA,LA.QSSI.17.0-12902-qssi.1-8
4295531,"[Kaanapali]Remove QualcommVoiceActivation, VoiceAIRef, VoiceAIDspASRRef",Medium,Bug,Closed,mincyao,ruocxu,9/18/2025 9:21:27 AM,NA,LA.QXSI.16.0-16800-qssi.1-1
4296358,[FR109395][Kaanapali][SDSample] Native heap memory leak in real time mode during perf testing,Medium,Bug,InProgress,haiyxiao,yongfeiz,9/19/2025 2:08:47 AM,NA,NA
4296363,[FR105833][Glymur]Fail to enable keyword in Home UI. Approximately 20% chance of occurrence.,Medium,Bug,InProgress,yaqih,junjiez,9/19/2025 2:13:17 AM,NA,NA
4296625,[FR105833][Glymur]Add VoiceAssistantDriver8480 to msiconfig.xml and add voiceassistant.asl file to acpi,Medium,Bug,Closed,yaqih,jinzhang,9/19/2025 6:09:17 AM,NA,APSS.WP_GL.1.0-03529-SC8480XAAACQLWAA-1
4296867,[QPM][ASR][2.2.0.0] Modify the build instructions in markdown syntax in readme,Low,Bug,InProgress,haiyxiao,dunhye,9/19/2025 8:06:26 AM,NA,NA
4296870,[QPM][ASR][2.2.0.0] Lib path is not complete ,Low,Bug,InProgress,haiyxiao,dunhye,9/19/2025 8:10:48 AM,NA,NA
4296879,[QPM][ASR][2.2.0.0] Missing spaces around the brackets in code,Low,Bug,InProgress,haiyxiao,dunhye,9/19/2025 8:17:53 AM,NA,NA
4298010,[QPM_Release][KailuaLA][MeloTTS]Incorrect QNN info in readme of smaple app,High,Bug,InProgress,jialinl,feisun,9/22/2025 2:21:50 AM,NA,NA
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,NA
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,LPAIDSP.HT.1.4-00522-ASPEN-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,LPAIDSP.HT.1.5.c1-00138-BALSAM-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,LPAIDSP.HT.1.6-00159-HAWI-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,LPAIDSP.HT.1.5-00298-BALSAM-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,MPSS.KI.0.1-01935.5-KAANAPALI_GENLTERFCONVALIOTH_TEST-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,AUDIOREACH_SPF.SDK.0.0-00097-AR_SDK-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,CDSP.HT.3.6-00121-HAWI-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,CDSP.HT.3.2-00745.1-KAANAPALI-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,LPAIDSP.HT.1.2-00865.3-KAANAPALI-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,MPSS.CYSP.1.0-00132-AMBOSELI_CORE_TEST-1
4302693,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when running the MDF voicecall case and connected QACT(3/3),Medium,Bug,InProgress,jialinl,wjiang,9/25/2025 4:17:39 AM,NA,MPSS.KI.1.0-01500-AMBOSELI_LPMMWEMMCPHY_TEST-1
4303248,[QPM][TTS][v1.0.2.0 Beta1] TTS Chinese output is empty (100%),Medium,Bug,InProgress,haiyxiao,feisun,9/25/2025 9:07:42 AM,NA,NA
4303253,[QPM][TTS][v1.0.2.0 Beta1] TTS Spanish generation stuck (27/1000),Medium,Bug,InProgress,haiyxiao,feisun,9/25/2025 9:08:56 AM,NA,NA
4304079," [FR105833][Glymur]V3.2 fail to enable keyword in Home UI, with an approximate occurrence rate of 10%.​",Medium,Bug,InProgress,yaqih,junjiez,9/26/2025 2:02:08 AM,NA,NA
4304083,[FR105833][Glymur]Fail to enroll. (pass rate 14/5),Medium,Bug,Closed,yaqih,haozh,9/26/2025 2:06:45 AM,NA,APSS.WP_GL.1.0-03529-SC8480XAAACQLWAA-1
4304455,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Mute function did not work after the translation enabled(100%),Medium,Bug,InProgress,jialinl,shikmath,9/26/2025 7:00:16 AM,NA,NA
4304455,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Mute function did not work after the translation enabled(100%),Medium,Bug,InProgress,jialinl,shikmath,9/26/2025 7:00:16 AM,NA,AUDIO_HANDSET.LA.11.0-11400-aldabra.1-1
4304455,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Mute function did not work after the translation enabled(100%),Medium,Bug,InProgress,jialinl,shikmath,9/26/2025 7:00:16 AM,NA,COMPUTE.AL.1.0-00302-hamoa.1.CONSOLIDATED-1
4304468,[QPM_Release][Hamoa][Whisper]Whisper SDK could not be generated with error not find the windows SDK,Medium,Bug,InProgress,jialinl,feisun,9/26/2025 7:03:08 AM,NA,NA
4304686,[FR109395][Kaanapali][SDSample] Timestamps are not correct in UI and log (once),Medium,Bug,InProgress,haiyxiao,yongfeiz,9/26/2025 9:23:18 AM,NA,NA
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,NA
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,AUDIOREACH_SPF.SDK.0.0-00119-AR_SDK-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,CDSP.HT.3.6-00207-HAWI-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.2.c1-00450-PAKALA-2
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.4-00642-ASPEN-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,MPSS.KI.1.0-01812.3-AMBOSELI_CORE_TEST-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,CDSP.HT.3.2-00793-KAANAPALI-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.6-00265-HAWI-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,ADSP.VT.5.4.5-00080-ALDABRA-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.2-00950-KAANAPALI-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.5-00403-BALSAM-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.5.1-00072-BALSAM-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,LPAIDSP.HT.1.5.c1-00192-BALSAM-1
4306099,"[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX translation would not work after enable/disable ""mute the other phone""(100%)",High,Bug,InProgress,jialinl,wjiang,9/29/2025 7:25:42 AM,NA,MPSS.CYSP.1.0-00265-AMBOSELI_GENEXCITONVP_TEST-1
4317238,[FR109395][Kaanapali][SDSample] Start and end time are the same in SDZ output,Medium,Bug,InProgress,haiyxiao,yongfeiz,10/13/2025 1:58:13 AM,NA,NA
4317775,[QPM Release][Kailua][TTS]TTS app would playback tts voice when click save audio button(70%),Medium,Bug,InProgress,jialinl,feisun,10/13/2025 8:22:55 AM,NA,NA
4320026,[ASR QPM release]updated whisper notebook to support setting audio processing length of the model,Medium,Bug,InProgress,mincyao,jianzz,10/14/2025 3:21:06 AM,NA,NA
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,NA
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,LA.QSSI.17.0-12902-qssi.1-7
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,LA.QXSI.16.0-17000-qssi.1-1
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,LA.QSSI.16.0-32900-qssi.1-1
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,LA.QISI.16.0-09100-qssi.1-1
4320033,FR104867 Voice Call Translation Phase 1: Rx and/or Tx text recording and save to a file,NA,Internal,InProgress,mincyao,feisun,10/14/2025 3:23:49 AM,NA,LA.QISI.17.0-00600-qssi.1-1
4322209,[FR109395][Kaanapali][SDSample] QNN SDK download link incorrect in readme of notebook,Medium,Bug,InProgress,haiyxiao,yongfeiz,10/15/2025 3:49:37 AM,NA,NA
4322548,[FR109533][Kaanapali][Buffer Recording]History buffer recording would stop immeaditely when 2nd event(100%),High,Bug,InProgress,jialinl,yidongh,10/15/2025 7:03:07 AM,NA,NA
4322548,[FR109533][Kaanapali][Buffer Recording]History buffer recording would stop immeaditely when 2nd event(100%),High,Bug,InProgress,jialinl,yidongh,10/15/2025 7:03:07 AM,NA,AUDIO_HANDSET.LA.11.0-11400-aldabra.1-1
4322548,[FR109533][Kaanapali][Buffer Recording]History buffer recording would stop immeaditely when 2nd event(100%),High,Bug,InProgress,jialinl,yidongh,10/15/2025 7:03:07 AM,NA,COMPUTE.AL.1.0-00302-hamoa.1.CONSOLIDATED-1
4322548,[FR109533][Kaanapali][Buffer Recording]History buffer recording would stop immeaditely when 2nd event(100%),High,Bug,InProgress,jialinl,yidongh,10/15/2025 7:03:07 AM,NA,AUDIO_HANDSET.LA.12.0-04200-hawi.1.CONSOLIDATED-1
4322548,[FR109533][Kaanapali][Buffer Recording]History buffer recording would stop immeaditely when 2nd event(100%),High,Bug,InProgress,jialinl,yidongh,10/15/2025 7:03:07 AM,NA,AUDIO_IOT.LNX.1.0-02900-kaanapali.1-1
4325746,[FR109395][Kaanapali][SDSample] Native heap memory leak in real time mode during perf testing,Medium,Bug,Analysis,haiyxiao,yongfeiz,10/17/2025 8:05:08 AM,NA,NA
4326927,[FR113020][Molokai][VoipCallTranslation]Neither TX/RX side can hear the sound of translation(100%),High,Bug,Duplicate,jialinl,pavanisr,10/20/2025 7:10:37 AM,4298431,NA
4326985,[FR112583][LE][TTS]README Update: Correct QNN SDK Filename & Adjust Extraction Sequence​,Medium,Bug,InProgress,yaqih,yongfeiz,10/20/2025 8:35:54 AM,NA,NA
4326986,[QPM][TTS][v1.1.0.0 Beta1][LE] lib path does not match readme,Medium,Bug,InProgress,haiyxiao,feisun,10/20/2025 8:37:30 AM,NA,NA
4329238,[QACT8.x][RWS | case#08129701 | SA522M] SGKV does not display volume level menu,Medium,Bug,Closed,jialinl,aboppay,10/22/2025 9:09:48 AM,NA,QACT.WIN.8.3-00241-QACT-1
4329238,[QACT8.x][RWS | case#08129701 | SA522M] SGKV does not display volume level menu,Medium,Bug,Closed,jialinl,aboppay,10/22/2025 9:09:48 AM,NA,QACT.WIN.8.0-00455-QACT-1
4331761,FR112894:Whisper Large Turbo for WoS,NA,Requirement,InProgress,haiyxiao,kuifzhu,10/24/2025 7:54:46 AM,NA,NA
4331840,[QACT8.3]Latency optimization for diff/merge open and comparing file ,NA,Internal,Analysis,jialinl,aboppay,10/24/2025 8:56:55 AM,NA,NA
4333760,Delete QVA extensions on Kaanapali and Hawi,Medium,Bug,Closed,yaqih,ruocxu,10/27/2025 10:15:03 AM,NA,NA
4333760,Delete QVA extensions on Kaanapali and Hawi,Medium,Bug,Closed,yaqih,ruocxu,10/27/2025 10:15:03 AM,NA,LA.VENDOR.16.2.6-01402-kaanapali.1.CONSOLIDATED-1
4333760,Delete QVA extensions on Kaanapali and Hawi,Medium,Bug,Closed,yaqih,ruocxu,10/27/2025 10:15:03 AM,NA,LA.VENDOR.17.6.0-10800-kaanapali.1.CONSOLIDATED-1
4333760,Delete QVA extensions on Kaanapali and Hawi,Medium,Bug,Closed,yaqih,ruocxu,10/27/2025 10:15:03 AM,NA,LA.VENDOR.16.2.1-16802-LAHAINA.1.CONSOLIDATED-1
4333760,Delete QVA extensions on Kaanapali and Hawi,Medium,Bug,Closed,yaqih,ruocxu,10/27/2025 10:15:03 AM,NA,LA.VENDOR.16.2.0-50902-kaanapali.1.CONSOLIDATED-2
4339064,[FR105833][Glymur][HP] Assistant will be detected during enrollment,Low,Bug,Open,haiyxiao,haozh,10/31/2025 6:28:23 AM,NA,NA
4339069,[FR105833][Glymur][HP] The enrolled model folder still exists after deleting the model,Low,Bug,InProgress,haiyxiao,haozh,10/31/2025 6:30:19 AM,NA,NA
4339069,[FR105833][Glymur][HP] The enrolled model folder still exists after deleting the model,Low,Bug,InProgress,haiyxiao,haozh,10/31/2025 6:30:19 AM,NA,APSS.WP_GL.1.0-06004-SC8480XAAASFNWAA-1
4339075,"[FR105833][Glymur]​​False Trigger with Phonetically Similar ""Hey HG""",Medium,Bug,Analysis,yaqih,xianwenw,10/31/2025 6:33:10 AM,NA,NA
4339078,[FR105833][Glymur][HP] The enrolled model still exists after deleting the model folder under VoiceAssistantDriver,Low,Bug,Open,haiyxiao,haozh,10/31/2025 6:34:28 AM,NA,NA
